Log file open, 11/12/22 09:42:48
[2022.11.12-14.42.54:734][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.11.12-14.42.54:735][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2022.11.12-14.42.54:735][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=1
[2022.11.12-14.42.54:736][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2022.11.12-14.42.54:736][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2022.11.12-14.42.54:736][  0]LogInit: FAudioDevice initialized.
[2022.11.12-14.42.54:737][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2022.11.12-14.42.54:751][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2022.11.12-14.42.54:758][  0]LogLiveCoding: Display: Starting LiveCoding
[2022.11.12-14.42.54:758][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2022.11.12-14.42.54:759][  0]LogLiveCoding: Display: First instance in process group "UE_WarehouseWreckage_0x5dbda71b", spawning console
[2022.11.12-14.42.54:764][  0]LogLiveCoding: Display: Waiting for server
[2022.11.12-14.42.55:343][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2022.11.12-14.42.55:373][  0]LogInit: Transaction tracking system initialized
[2022.11.12-14.42.55:404][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/SourceControl/UncontrolledChangelists.json
[2022.11.12-14.42.55:404][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2022.11.12-14.42.55:407][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.001996 seconds (Found 115 uncontrolled assets)
[2022.11.12-14.42.55:447][  0]BlueprintLog: New page: Editor Load
[2022.11.12-14.42.55:596][  0]LocalizationService: Localization service is disabled
[2022.11.12-14.42.55:630][  0]TimingProfiler: Initialize
[2022.11.12-14.42.55:630][  0]TimingProfiler: OnSessionChanged
[2022.11.12-14.42.55:630][  0]LoadingProfiler: Initialize
[2022.11.12-14.42.55:630][  0]LoadingProfiler: OnSessionChanged
[2022.11.12-14.42.55:630][  0]NetworkingProfiler: Initialize
[2022.11.12-14.42.55:630][  0]NetworkingProfiler: OnSessionChanged
[2022.11.12-14.42.55:630][  0]MemoryProfiler: Initialize
[2022.11.12-14.42.55:630][  0]MemoryProfiler: OnSessionChanged
[2022.11.12-14.42.55:886][  0]LogFileCache: Scanning file cache for directory 'D:/UE_5.1/Class Work/Warehouse Wreckage/WarehouseWreckage/Content/' took 0.01s
[2022.11.12-14.42.56:146][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2022.11.12-14.42.56:216][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2022.11.12-14.42.56:218][  0]SourceControl: Source control is disabled
[2022.11.12-14.42.56:218][  0]LogUnrealEdMisc: Loading editor; pre map load, took 8.022
[2022.11.12-14.42.56:280][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 D:/UE_5.1/FeaturePacks/StarterContent.upack)
[2022.11.12-14.42.56:289][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2022.11.12-14.42.56:291][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2022.11.12-14.42.56:292][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2022.11.12-14.42.56:293][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2022.11.12-14.42.56:294][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2022.11.12-14.42.56:294][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2022.11.12-14.42.56:295][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2022.11.12-14.42.56:298][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2022.11.12-14.42.56:303][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2022.11.12-14.42.56:303][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2022.11.12-14.42.56:306][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Collapse01.uasset"
[2022.11.12-14.42.56:307][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2022.11.12-14.42.56:309][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Collapse02.uasset"
[2022.11.12-14.42.56:310][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2022.11.12-14.42.56:313][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2022.11.12-14.42.56:315][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Explosion01.uasset"
[2022.11.12-14.42.56:316][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2022.11.12-14.42.56:321][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Explosion02.uasset"
[2022.11.12-14.42.56:322][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2022.11.12-14.42.56:322][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2022.11.12-14.42.56:323][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2022.11.12-14.42.56:327][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Fire01.uasset"
[2022.11.12-14.42.56:329][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2022.11.12-14.42.56:330][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2022.11.12-14.42.56:334][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2022.11.12-14.42.56:334][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2022.11.12-14.42.56:335][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2022.11.12-14.42.56:337][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Light01.uasset"
[2022.11.12-14.42.56:338][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2022.11.12-14.42.56:339][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2022.11.12-14.42.56:339][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2022.11.12-14.42.56:340][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Light01_Cue.uasset"
[2022.11.12-14.42.56:343][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Light02.uasset"
[2022.11.12-14.42.56:343][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Light02_Cue.uasset"
[2022.11.12-14.42.56:347][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Smoke01.uasset"
[2022.11.12-14.42.56:348][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2022.11.12-14.42.56:349][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2022.11.12-14.42.56:371][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2022.11.12-14.42.56:406][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Starter_Music01.uasset"
[2022.11.12-14.42.56:407][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2022.11.12-14.42.56:419][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2022.11.12-14.42.56:431][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2022.11.12-14.42.56:446][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Steam01.uasset"
[2022.11.12-14.42.56:446][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2022.11.12-14.42.56:746][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2022.11.12-14.42.56:761][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2022.11.12-14.42.56:776][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2022.11.12-14.42.56:778][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Maps/Minimal_Default.umap"
[2022.11.12-14.42.56:790][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2022.11.12-14.42.56:794][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Maps/StarterMap.umap"
[2022.11.12-14.42.56:887][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2022.11.12-14.42.56:888][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2022.11.12-14.42.56:923][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Particles/P_Explosion.uasset"
[2022.11.12-14.42.56:942][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Particles/P_Fire.uasset"
[2022.11.12-14.42.56:959][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Particles/P_Smoke.uasset"
[2022.11.12-14.42.56:977][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Particles/P_Sparks.uasset"
[2022.11.12-14.42.56:995][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2022.11.12-14.42.57:014][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_AssetPlatform.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Materials/M_AssetPlatform.uasset"
[2022.11.12-14.42.57:033][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2022.11.12-14.42.57:050][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2022.11.12-14.42.57:067][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2022.11.12-14.42.57:085][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2022.11.12-14.42.57:102][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2022.11.12-14.42.57:120][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2022.11.12-14.42.57:138][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2022.11.12-14.42.57:156][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
